173,1225
178,1265
178,1306
177,1212
177,1237
170,1220
185,1249
177,1211
190,1230
187,1183
188,1261
184,1234
181,1280
179,1252
177,1219
184,1276
178,1245
175,1233
187,1233
178,1207
170,1211
175,1228
181,1249
175,1203
175,1202
190,1272
189,1255
179,1224
183,1198
170,1227
185,1206
175,1215
181,1229
176,1240
180,1246
185,1190
189,1272
179,1219
175,1201
190,1225
178,1231
190,1244
176,1259
182,1195
191,1192
194,1282
183,1237
175,1224
180,1252
193,1232
175,1234
191,1256
189,1190
185,1238
188,1249
178,1193
178,1250
192,1217
175,1240
173,1197
177,1223
180,1230
178,1200
178,1198
176,1229
186,1278
173,1228
190,1244
177,1251
187,1231
188,1286
196,1247
181,1225
181,1217
184,1203
176,1240
177,1268
185,1232
177,1187
182,1227
179,1210
178,1222
183,1226
176,1236
189,1231
176,1246
181,1255
196,1255
177,1231
176,1225
185,1229
192,1266
170,1223
196,1230
186,1211
177,1178
179,1253
175,1243
179,1241
183,1264
185,1205
193,1271
189,1226
184,1242
176,1203
178,1232
179,1218
176,1251
177,1254
181,1217
175,1217
184,1250
187,1228
177,1218
176,1214
190,1249
175,1181
186,1253
190,1250
169,1202
189,1240
193,1235
183,1220
186,1206
185,1231
189,1204
189,1205
180,1233
180,1216
194,1237
180,1213
173,1205
185,1256
190,1289
189,1260
183,1215
180,1217
194,1245
178,1171
177,1237
173,1215
188,1275
179,1217
188,1262
170,1235
177,1227
180,1221
173,1229
179,1240
175,1232
177,1221
173,1201
184,1201
170,1132
184,1228
184,1222
181,1240
186,1232
186,1241
192,1276
183,1245
176,1211
188,1263
187,1218
183,1191
184,1242
181,1234
190,1249
187,1230
177,1241
178,1211
189,1240
176,1196
181,1260
189,1215
183,1209
193,1276
189,1209
169,1257
175,1189
175,1245
186,1240
182,1223
175,1256
176,1234
176,1223
170,1251
183,1236
187,1193
178,1245
193,1237
184,1241
187,1206
187,1261
175,1215
183,1162
184,1234
186,1278
185,1244
183,1240
176,1228
187,1252
169,1237
185,1237
175,1143
183,1244
190,1206
176,1230
185,1238
184,1238
182,1244
190,1259
193,1227
186,1236
175,1199
188,1253
187,1212
179,1223
194,1267
182,1216
177,1202
179,1240
169,1193
196,1249
182,1223
175,1196
179,1245
190,1253
188,1193
188,1262
181,1216
185,1204
183,1203
188,1193
178,1214
189,1209
178,1257
190,1200
176,1195
181,1244
175,1248
184,1246
176,1220
182,1212
190,1249
182,1241
184,1244
189,1247
179,1228
191,1238
173,1220
185,1227
192,1204
188,1224
187,1252
182,1231
177,1205
175,1264
185,1267
177,1266
173,1221
176,1251
179,1234
170,1225
177,1238
178,1176
181,1213
175,1234
191,1241
184,1224
190,1225
179,1204
183,1210
183,1195
185,1238
175,1231
193,1247
187,1232
188,1247
192,1240
185,1184
179,1218
190,1266
190,1256
183,1260
177,1209
185,1261
177,1223
187,1255
189,1253
190,1223
187,1178
190,1238
196,1252
183,1274
180,1240
184,1238
185,1261
169,1260
176,1243
175,1207
178,1212
194,1262
192,1285
177,1202
187,1218
176,1228
178,1213
183,1221
185,1252
188,1240
190,1268
185,1224
190,1282
179,1224
178,1246
189,1250
179,1220
187,1242
178,1231
173,1218
180,1241
185,1221
186,1226
176,1222
178,1204
191,1241
176,1220
181,1235
175,1215
194,1258
178,1219
182,1219
179,1218
184,1239
181,1218
170,1252
193,1215
170,1259
187,1258
186,1267
170,1236
192,1230
179,1194
180,1140
191,1204
196,1282
187,1225
179,1239
187,1218
185,1220
193,1231
187,1273
186,1246
192,1243
187,1242
173,1252
176,1194
170,1223
175,1230
182,1220
177,1225
193,1218
185,1225
176,1251
175,1229
175,1238
184,1233
175,1221
177,1249
177,1214
175,1208
189,1240
188,1268
177,1237
178,1196
191,1259
177,1235
196,1220
184,1290
190,1215
178,1253
177,1223
182,1243
188,1244
170,1236
179,1247
177,1217
184,1193
176,1219
177,1228
187,1246
178,1250
180,1239
176,1247
183,1237
175,1190
185,1223
194,1250
170,1175
